match_id,round,date,category,group,pitch,time,home_team,away_team,home_goals,away_goals,ingestion_date,result
176,2,02/02/2025,2014/2015,E,3,18:00,AP Champions B,WAP Wolbrom,2,2,2025-03-14 22:41:50.223958,DRAW
177,2,02/02/2025,2014/2015,E,3,18:25,KS Prądniczanka A,AP Champions B,3,0,2025-03-14 22:41:50.223958,HOME WIN
178,2,02/02/2025,2014/2015,E,4,18:25,Pogoń Kraków B,WAP Wolbrom,2,2,2025-03-14 22:41:50.223958,DRAW
179,2,02/02/2025,2014/2015,E,3,18:50,KS Prądniczanka A,WAP Wolbrom,5,0,2025-03-14 22:41:50.223958,HOME WIN
180,2,02/02/2025,2014/2015,E,4,18:50,Pogoń Kraków B,AP Champions B,2,0,2025-03-14 22:41:50.223958,HOME WIN
181,2,02/02/2025,2014/2015,F,2,13:30,Hutnik Kraków 15B,Krakus NH A,0,2,2025-03-14 22:41:50.223958,AWAY WIN
182,2,02/02/2025,2014/2015,F,1,13:30,KS Batory,Sokół Słopnice A,1,0,2025-03-14 22:41:50.223958,HOME WIN
183,2,02/02/2025,2014/2015,F,2,13:55,Hutnik Kraków 15B,KS Batory,0,4,2025-03-14 22:41:50.223958,AWAY WIN
184,2,02/02/2025,2014/2015,F,1,13:55,Krakus NH A,Sokół Słopnice A,1,2,2025-03-14 22:41:50.223958,AWAY WIN
185,2,02/02/2025,2014/2015,F,1,14:20,Hutnik Kraków 15B,Sokół Słopnice A,1,5,2025-03-14 22:41:50.223958,AWAY WIN
186,2,02/02/2025,2014/2015,F,2,14:20,Krakus NH A,KS Batory,4,6,2025-03-14 22:41:50.223958,AWAY WIN
187,2,02/02/2025,2014/2015,G,3,12:00,Orlęta Rudawa,Kmita Zabierzów,2,2,2025-03-14 22:41:50.223958,DRAW
188,2,02/02/2025,2014/2015,G,4,12:00,Orzeł Piaski,KS Prądniczanka B,1,6,2025-03-14 22:41:50.223958,AWAY WIN
189,2,02/02/2025,2014/2015,G,3,12:25,Orlęta Rudawa,Orzeł Piaski,5,2,2025-03-14 22:41:50.223958,HOME WIN
190,2,02/02/2025,2014/2015,G,4,12:25,Kmita Zabierzów,KS Prądniczanka B,2,3,2025-03-14 22:41:50.223958,AWAY WIN
191,2,02/02/2025,2014/2015,G,3,12:50,Orlęta Rudawa,KS Prądniczanka B,0,4,2025-03-14 22:41:50.223958,AWAY WIN
192,2,02/02/2025,2014/2015,G,4,12:50,Kmita Zabierzów,Orzeł Piaski,3,2,2025-03-14 22:41:50.223958,HOME WIN
193,2,02/02/2025,2014/2015,H,3,15:00,Podgórze Kraków B,Pcimianka Pcim A,0,5,2025-03-14 22:41:50.223958,AWAY WIN
194,2,02/02/2025,2014/2015,H,4,15:00,Maszycanka,Krakus Swosz.B,2,2,2025-03-14 22:41:50.223958,DRAW
195,2,02/02/2025,2014/2015,H,3,15:25,Podgórze Kraków B,Maszycanka,2,6,2025-03-14 22:41:50.223958,AWAY WIN
196,2,02/02/2025,2014/2015,H,4,15:25,Pcimianka Pcim A,Krakus Swosz.B,5,1,2025-03-14 22:41:50.223958,HOME WIN
197,2,02/02/2025,2014/2015,H,3,15:50,Podgórze Kraków B,Krakus Swosz.B,1,3,2025-03-14 22:41:50.223958,AWAY WIN
